,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
508,haruhiko28,653,789,136,3.61385,3.68771,14
509,ThorGirl94,654,690,36,3.61385,3.68771,26
510,Lawrence Chernin,655,609,-46,3.61385,3.68771,5
511,Axell Macclawd,656,574,-82,3.61385,3.6877,5
512,SurferOntario,657,683,26,3.61385,3.68771,1
513,Elan Rosen,658,797,139,3.61385,3.68771,4
514,Solverminds,659,677,18,3.61385,3.68771,34
515,[ods.ai] kiraving,660,732,72,3.61385,3.68771,6
516,Jalal Habibi,661,768,107,3.61385,3.68771,9
517,爱data也爱守望先锋,662,663,1,3.61385,3.68771,7
518,McCartney Taylor,663,624,-39,3.61385,3.68771,1
519,shubham01,664,672,8,3.61385,3.68771,44
520,东方不败,665,662,-3,3.61385,3.68771,7
521,Kishi,666,783,117,3.61385,3.68771,67
522,NaveenReddy,667,634,-33,3.61385,3.68771,5
523,cyanamous,668,713,45,3.61385,3.68771,4
524,oskird,669,582,-87,3.61385,3.68771,8
525,Jsato,670,776,106,3.61385,3.68771,4
526,xAsiimov,671,649,-22,3.61385,3.68771,2
527,Alexander Firsov,672,741,69,3.61385,3.68771,23
528,FenilSuchak,673,804,131,3.61385,3.68771,2
529,Laknath,675,697,22,3.61385,3.68771,4
530,JohnM,676,774,98,3.61385,3.68771,4
531,Aman Singhal,652,746,94,3.61385,3.68771,2
532,MuscleMass,623,344,-279,3.61385,3.68357,7
533,Chen_shengabc,651,706,55,3.61385,3.68771,12
534,Sebastian Moguilner,649,341,-308,3.61385,3.68357,31
535,StevenTMHsu德明,625,680,55,3.61385,3.68771,21
536,FabSchreiber,626,799,173,3.61385,3.68771,1
537,haradataman,627,571,-56,3.61385,3.6877,20
538,Erik Gao,628,798,170,3.61385,3.68771,1
539,ruchibahl,629,597,-32,3.61385,3.68771,24
540,Nick Styles,630,605,-25,3.61385,3.68771,23
541,Yu Suzuki,631,655,24,3.61385,3.68771,6
542,David Qian,632,718,86,3.61385,3.68771,5
543,anniekong,633,753,120,3.61385,3.68771,2
544,jeonghwa_Seo,634,770,136,3.61385,3.68771,21
545,HEEMOK,635,788,153,3.61385,3.68771,17
546,hamelg,636,806,170,3.61385,3.68771,1
547,[ods.ai] Konstantin Maksimov,637,733,96,3.61385,3.68771,11
548,DavidGbodiOdaibo,638,719,81,3.61385,3.68771,3
549,LiwenHuang,570,616,46,3.61385,3.68771,16
550,Praveen Kumar,640,591,-49,3.61385,3.68771,17
551,Yangguang Li,641,654,13,3.61385,3.68771,2
552,Cristian Yones,642,342,-300,3.61385,3.68357,8
553,Samuel da Silva Oliveira,643,599,-44,3.61385,3.68771,1
554,fighton,644,803,159,3.61385,3.68771,26
555,tomlzt,646,691,45,3.61385,3.68771,3
556,Shakur A,647,670,23,3.61385,3.68771,7
557,ZFTurbo,648,660,12,3.61385,3.68771,3
558,Hurric,650,763,113,3.61385,3.68771,8
559,Jannen,569,769,200,3.61385,3.68771,1
560,TeraFlops,515,688,173,3.61385,3.68771,4
561,Deep Chatterjee,567,722,155,3.61385,3.68771,8
562,guoyan,490,809,319,3.61385,3.68771,2
563,Darko Androcec,491,715,224,3.61385,3.68771,9
564,Trojans,492,693,201,3.61385,3.68771,5
565,TARS,493,685,192,3.61385,3.68771,5
566,Hakeem,494,807,313,3.61385,3.68771,7
567,Aravind Pillai,495,755,260,3.61385,3.68771,11
568,Xitang,496,665,169,3.61385,3.68771,36
569,DungNB,497,794,297,3.61385,3.68771,11
570,learn,498,611,113,3.61385,3.68771,2
571,AlexanderZ,499,744,245,3.61385,3.68771,13
572,Kushan Thakkar,489,699,210,3.61385,3.68771,11
573,Andrey Anisimov,500,751,251,3.61385,3.68771,2
574,BhaveshPatidar,503,700,197,3.61385,3.68771,10
575,Shun nakamura,504,673,169,3.61385,3.68771,3
576,Bo1Yuan,505,703,198,3.61385,3.68771,2
577,Likhit,506,615,109,3.61385,3.68771,7
578,ISMAIL YILDIZ,507,767,260,3.61385,3.68771,3
579,Dylan_Xia,508,795,287,3.61385,3.68771,10
580,Akila Wajirasena,509,738,229,3.61385,3.68771,2
581,Gilang Ardya,510,813,303,3.61385,3.68771,7
582,Merry Dog,511,625,114,3.61385,3.68771,2
583,Bluefool,513,702,189,3.61385,3.68771,4
584,tusonggao,501,695,194,3.61385,3.68771,26
585,kahaura,488,778,290,3.61385,3.68771,22
586,tzkwkb-lab,487,637,150,3.61385,3.68771,33
587,kes | Glib Kechyn,486,781,295,3.61385,3.68771,1
588,Saurabh,463,601,138,3.61385,3.68771,3
589,theta,464,689,225,3.61385,3.68771,1
590,deepcuriousv,465,723,258,3.61385,3.68771,4
591,Abhilash Awasthi,466,736,270,3.61385,3.68771,6
592,kobe2pac,467,784,317,3.61385,3.68771,38
593,AshishSinha,468,728,260,3.61385,3.68771,7
594,gh,469,814,345,3.61385,3.68771,21
595,dgk1,470,172,-298,3.61385,3.67697,13
596,Van de Rakt,471,642,171,3.61385,3.68771,5
597,Alexander Nichiporenko,472,743,271,3.61385,3.68771,10
598,Jirka Vrany,473,771,298,3.61385,3.68771,4
599,jleecook,474,772,298,3.61385,3.68771,4
600,hoxosh,475,761,286,3.61385,3.68771,8
601,Banksy,476,348,-128,3.61385,3.68363,13
602,Spicy BIOS,477,698,221,3.61385,3.68771,24
603,gyshi,478,808,330,3.61385,3.68771,23
604,Richard,479,594,115,3.61385,3.68771,4
605,tywangty,480,668,188,3.61385,3.68771,9
606,aims-elo1,481,491,10,3.61385,3.68701,47
607,MooSub,482,629,147,3.61385,3.68771,32
608,Nandanam,483,633,150,3.61385,3.68771,49
609,Team Diaby,484,686,202,3.61385,3.68771,10
610,Mayhem Managers,485,623,138,3.61385,3.68771,10
611,Daniel Samwel Amon Ochieng Otieno,514,714,200,3.61385,3.68771,5
612,Vadzim Yermakou,568,641,73,3.61385,3.68771,7
613,Mamat Shamshiev,512,622,110,3.61385,3.68771,19
614,guoqu4akr,517,812,295,3.61385,3.68771,4
615,Saurabh Bhandari,544,602,58,3.61385,3.68771,32
616,HarryQuake,516,818,302,3.61385,3.68771,11
617,csu_lmw,546,711,165,3.61385,3.68771,58
618,Zack,547,658,111,3.61385,3.68771,5
619,Muhammad Assagaf,548,632,84,3.61385,3.68771,7
620,5guys,549,734,185,3.61385,3.68771,2
621,Fadhli,550,800,250,3.61385,3.68771,6
622,Pies,551,578,27,3.61385,3.68771,1
623,pdway53,552,579,27,3.61385,3.68771,4
624,Nyangao,553,583,30,3.61385,3.68771,8
625,MotiMoti,554,630,76,3.61385,3.68771,27
626,coisi,555,759,204,3.61385,3.68771,38
627,Yoshimitsu Yagi,556,47,-509,3.61385,3.6647,112
628,Joshua Yates,557,775,218,3.61385,3.68771,8
629,ɴicoʟɑsʜeʀʀan,558,584,26,3.61385,3.68771,3
630,Sergey Stilik,559,696,137,3.61385,3.68771,16
631,laurac,560,667,107,3.61385,3.68771,11
632,hdkidz,561,568,7,3.61385,3.6877,23
633,richarde,562,595,33,3.61385,3.68771,8
634,M O,563,620,57,3.61385,3.68771,1
635,rvslight,564,598,34,3.61385,3.68771,5
636,Vincent Kr,565,643,78,3.61385,3.68771,26
637,Aleksander Fedorov,566,740,174,3.61385,3.68771,1
638,monty ponty,543,628,85,3.61385,3.68771,3
639,Sriharsha Atyam,542,679,137,3.61385,3.68771,21
640,cchangcs,545,704,159,3.61385,3.68771,22
641,Amine AMYAR,540,575,35,3.61385,3.6877,53
642,li,518,614,96,3.61385,3.68771,8
643,一个人也要比赛鸭,519,661,142,3.61385,3.68771,19
644,donkeyrob,520,760,240,3.61385,3.68771,2
645,TI,521,388,-133,3.61385,3.68475,15
646,Dmitry Kulagin,522,777,255,3.61385,3.68771,2
647,ShinAtWhu,523,671,148,3.61385,3.68771,15
648,UCASer,524,666,142,3.61385,3.68771,15
649,khattab,541,782,241,3.61385,3.68771,54
650,takao,526,684,158,3.61385,3.68771,5
651,Migs Rocha,527,626,99,3.61385,3.68771,45
652,newbeeeeee,528,607,79,3.61385,3.68771,15
653,Andrew Shevelev,525,750,225,3.61385,3.68771,6
654,Obel,530,589,59,3.61385,3.68771,4
655,gingerNinja,539,817,278,3.61385,3.68771,2
656,Andrei Dukhounik,529,748,219,3.61385,3.68771,11
657,Chi Nam,537,707,170,3.61385,3.68771,9
658,Alexander Liao,536,742,206,3.61385,3.68771,1
659,Tayyab Ali,538,567,29,3.61385,3.68768,16
660,Andrey Vykhodtsev,534,752,218,3.61385,3.68771,2
661,Tenich,533,687,154,3.61385,3.68771,3
662,Leonid Sinev,532,612,80,3.61385,3.68771,11
663,Karsten Tiemann,531,779,248,3.61385,3.68771,5
664,Nika Zhidkonozhkina,535,588,53,3.61385,3.68771,163
665,Maximilian Kapsecker,677,823,146,3.61387,3.68772,7
666,dyang,678,1000,322,3.61387,3.69033,12
667,Tarun Sriranga Paparaju,681,878,197,3.61388,3.68819,4
668,zhusleep,679,1643,964,3.61388,3.69478,6
669,Scirpus,680,407,-273,3.61388,3.6854,95
670,zhangsanlisi,682,464,-218,3.61388,3.68653,75
671,Experto,683,820,137,3.61389,3.68772,37
672,Boyko & Laktionov,686,364,-322,3.61393,3.68394,77
673,DJ1 - OedaLab,685,955,270,3.61393,3.68954,29
674,Jianping,684,1730,1046,3.61393,3.696,4
675,wenzihu,687,1122,435,3.61394,3.6916,27
676,Why not ?,688,922,234,3.61394,3.68905,36
677,Alexander Bodard,689,1768,1079,3.61394,3.69671,6
678,Kemal Salihçavuşoğlu,690,308,-382,3.61395,3.6831,22
679,Dmitriy Svirchkov,691,537,-154,3.61397,3.68746,26
680,Luis Moneda,692,995,303,3.61398,3.69019,8
681,mreeew,693,631,-62,3.61399,3.68771,33
682,Sergey Bryansky,694,401,-293,3.61399,3.68515,38
683,rahul yadav,695,946,251,3.614,3.68946,10
684,Luuunh,696,1002,306,3.61401,3.69037,73
685,Chandan Verma,697,830,133,3.61401,3.68783,15
686,Shkarin Sergey,698,1560,862,3.61401,3.69383,10
687,SuDoki,699,433,-266,3.61402,3.68602,5
688,Alex B,700,989,289,3.61403,3.69012,28
689,grecnik,701,1140,439,3.61404,3.69167,20
690,ben rift,702,503,-199,3.61406,3.68712,28
691,jyyd,703,1007,304,3.61408,3.69046,43
692,Farmers,704,837,133,3.61408,3.68784,24
693,Fangjw,705,1611,906,3.61409,3.69451,16
694,parul taneja,706,838,132,3.61413,3.68787,4
695,Dmitry Kozlov,707,390,-317,3.61414,3.68489,4
696,Pranav Nema,708,1672,964,3.61414,3.69522,8
697,Mohd Atir,717,839,122,3.61417,3.6879,109
698,Dandan Wei,716,536,-180,3.61417,3.68746,30
699,huytranset15,715,391,-324,3.61417,3.6849,54
700,chezhenjun,714,845,131,3.61417,3.68797,28
701,Tetyana Yatsenko,711,847,136,3.61417,3.68797,52
702,whereareyou,712,226,-486,3.61417,3.68017,90
703,Hamzah Khan,710,846,136,3.61417,3.68797,9
704,Ashirwad,709,917,208,3.61417,3.68896,36
705,Trash Science Group,713,848,135,3.61417,3.68797,51
706,namamono02,719,916,197,3.61418,3.68893,19
707,boyz,720,913,193,3.61418,3.68877,16
708,Franz Xaver Schmid,721,886,165,3.61419,3.68833,35
709,janet,722,1760,1038,3.61419,3.69655,18
710,Arigion,723,849,126,3.6142,3.68798,9
711,HY,724,279,-445,3.6142,3.68236,15
712,Bayron Alejandro,725,1651,926,3.61421,3.69498,49
713,x0x0w1,727,1516,789,3.61422,3.69343,6
714,kaka1860,726,1567,841,3.61422,3.69399,9
715,Takahiro Saito,750,366,-384,3.61423,3.68398,272
716,andrekos,749,749,0,3.61423,3.68771,5
717,Peining,748,343,-405,3.61423,3.68357,7
718,Dinesh manivannan,747,724,-23,3.61423,3.68771,15
719,JaiWei,746,843,97,3.61423,3.68794,28
720,Dick,745,868,123,3.61423,3.68801,5
721,GauravSharma,744,867,123,3.61423,3.68801,5
722,hugo,742,858,116,3.61423,3.68801,63
723,Vladimir Osin,741,856,115,3.61423,3.68801,6
724,Kirill Simakov,740,852,112,3.61423,3.68801,23
725,Renjiv Raman,739,859,120,3.61423,3.68801,4
726,Vladimir Sokhatskyi,743,854,111,3.61423,3.68801,7
727,GurchetanSingh,737,864,127,3.61423,3.68801,15
728,Se Ku,736,857,121,3.61423,3.68801,11
729,David V.,735,863,128,3.61423,3.68801,11
730,Gabriel Preda,738,866,128,3.61423,3.68801,24
731,Vishy_Edwin,734,855,121,3.61423,3.68801,27
732,EgorBogomolov,733,865,132,3.61423,3.68801,20
733,ruyueshuo,732,853,121,3.61423,3.68801,5
734,astron,731,862,131,3.61423,3.68801,5
735,Gunther,730,860,130,3.61423,3.68801,11
736,Prism,729,851,122,3.61423,3.68801,14
737,Anand Jena,728,861,133,3.61423,3.68801,21
738,Quantum Tunneling,751,429,-322,3.61424,3.68593,47
739,bay area AI,752,1866,1114,3.61426,3.6982,10
740,Fever,753,310,-443,3.61426,3.68315,5
741,alaskaw,755,1856,1101,3.61428,3.6981,6
742,Andre Barbosa,756,969,213,3.61429,3.68981,62
743,C4rl05/V,757,1677,920,3.6143,3.69536,49
744,insolfrac,758,316,-442,3.61431,3.68322,18
745,Moradnejad,759,521,-238,3.61433,3.68736,14
746,NS,760,819,59,3.61434,3.68772,88
747,Terrence-Tang,761,1259,498,3.61434,3.69241,1
748,tenajima,762,554,-208,3.61435,3.68758,27
749,gavrand,763,815,52,3.6144,3.68771,13
750,←↖↑↗↙↓↘→,764,177,-587,3.61442,3.67734,31
751,takuyatokumoto,765,1029,264,3.61443,3.69073,4
752,BugLife,767,937,170,3.61444,3.68929,55
753,Somsatang,768,933,165,3.61444,3.68923,4
754,Sanket(信号),769,553,-216,3.61444,3.68758,11
755,Sergey Zhitansky,770,355,-415,3.61445,3.68374,32
756,lazytortoise2019,771,1487,716,3.61447,3.6932,2
757,longhaoyu,772,1295,523,3.61449,3.69246,3
758,ta-ka,773,967,194,3.6145,3.68977,86
759,blank,774,908,134,3.61451,3.68871,1
760,kts,775,893,118,3.61451,3.68844,13
761,MM TJ,776,1053,277,3.61453,3.69102,11
762,Too late to join the party,777,377,-400,3.61454,3.68429,38
763,shanyuwei,778,890,112,3.61455,3.6884,21
764,AlGiLa,779,195,-584,3.61455,3.67828,124
765,AlexКентерберийский,780,964,184,3.61456,3.68971,5
766,davinci,781,721,-60,3.61457,3.68771,40
767,aLin,782,965,183,3.61458,3.68972,33
768,Just Me,783,1247,464,3.61461,3.69231,94
769,Y.Nakama,784,186,-598,3.61463,3.67777,53
770,Sriram Rachamadugu,785,1604,819,3.61463,3.69444,6
771,JonneryR,786,460,-326,3.61464,3.68649,7
772,马东什么,787,425,-362,3.61465,3.68586,44
773,SomeAdityaMandal,788,1637,849,3.61465,3.6947,22
774,hehehema,789,442,-347,3.61466,3.68621,188
775,OverfitterScientist,790,1751,961,3.61469,3.69635,6
776,San Markov,791,511,-280,3.61471,3.68721,78
777,felipelemos,792,1038,246,3.61472,3.69082,9
778,fduch,793,514,-279,3.61473,3.68729,117
779,SushengZhou,794,1027,233,3.61473,3.69071,24
780,Akasyanama,795,176,-619,3.61474,3.67732,20
781,Julie Kurogoma,796,938,142,3.61475,3.6894,48
782,Rachel Zou,797,1220,423,3.61475,3.69208,4
783,Flavien Gelineau,798,901,103,3.61475,3.68859,7
784,Awant,799,1050,251,3.61476,3.69096,10
785,hfsong,800,1977,1177,3.61478,3.69937,13
786,Chau Ngoc Huynh,801,1042,241,3.61479,3.69085,41
787,Leigh,802,1110,308,3.6148,3.69154,28
788,Victor Paslay,803,262,-541,3.61481,3.68166,36
789,Marek,804,430,-374,3.61481,3.68594,95
790,LucyYang,805,939,134,3.61482,3.6894,28
791,Chee Su Goh,806,1923,1117,3.61482,3.69882,9
792,gaoshiqing,807,1108,301,3.61482,3.69153,32
793,WhiteCloudD,808,173,-635,3.61482,3.67702,39
794,Ya-san,809,1166,357,3.61483,3.69193,18
795,Tortorelli,810,1664,854,3.61483,3.69508,35
796,dstar,811,1661,850,3.61483,3.69508,2
797,ashukumar27,812,1660,848,3.61483,3.69508,3
798,Artyom Lyan,813,1654,841,3.61483,3.695,2
799,mellon,814,1726,912,3.61484,3.69586,2
800,simmjaz,817,1509,692,3.61486,3.69339,21
801,Gustavo Oliveira,816,372,-444,3.61486,3.6842,68
802,lixixi,815,979,164,3.61486,3.68993,8
803,Pierre-Nicolas Piquin,818,1331,513,3.61487,3.69254,53
804,rgroot,819,1512,693,3.61487,3.6934,2
805,Sion Wang,820,135,-685,3.61488,3.67393,37
806,wtzhang95,821,317,-504,3.61488,3.68322,66
807,abhi111,822,1764,942,3.6149,3.6966,17
808,Vlad Balanda,823,326,-497,3.61491,3.68333,118
809,NeilPatric,824,996,172,3.61492,3.6902,5
810,Seifeddine Fezzani,825,930,105,3.61493,3.68921,35
811,samshipengs,826,304,-522,3.61494,3.68303,111
812,zorisori,827,1694,867,3.61494,3.6956,2
813,coolshuma,828,1737,909,3.61496,3.69616,11
814,Vis Pal,829,1123,294,3.61496,3.69161,3
815,akshay,830,940,110,3.61497,3.68941,94
816,太白南路老实人,831,1505,674,3.61499,3.69332,6
817,The Vanishing Graduates,832,912,80,3.61499,3.68876,6
818,puff puff,833,305,-528,3.615,3.68303,65
819,Jessica Wang,834,1229,395,3.61501,3.69213,3
820,Liu Yongkai,835,1226,391,3.61501,3.69213,1
821,Vector S,836,1225,389,3.61501,3.69213,4
822,Gogogo,837,1228,391,3.61501,3.69213,7
823,Amimul Ihsan,838,1230,392,3.61501,3.69213,3
824,Jingjing,839,1252,413,3.61502,3.69238,27
825,fses91,840,1043,203,3.61502,3.69087,24
826,la bes,841,1758,917,3.61504,3.69649,9
827,mlin,842,1211,369,3.61506,3.692,7
828,Piti Irawan,843,1805,962,3.61506,3.69725,9
829,wakame,844,487,-357,3.61508,3.68689,39
830,Patrick Chan,845,1031,186,3.61509,3.69074,11
831,Noah Weber,846,376,-470,3.61509,3.68425,27
832,KamparBoy,847,1039,192,3.61511,3.69083,20
833,Tom Wawer,848,1085,237,3.61511,3.69143,1
834,Jacek Poplawski,849,1747,898,3.61512,3.69627,19
835,LP Cheung,850,1503,653,3.61513,3.69332,2
836,Max Lukyanenko,851,1296,445,3.61514,3.69247,48
837,Aragon66,852,1631,779,3.61514,3.69466,4
838,wsdgh,853,1051,198,3.61515,3.69099,13
839,Pisarev Ivan,854,1545,691,3.61515,3.69365,3
840,YudaiUshiro,855,911,56,3.61515,3.68873,4
841,SupervisedLearning,856,1147,291,3.61516,3.69172,2
842,Junwen Wang,857,493,-364,3.61516,3.68702,1
843,mrxnew,858,193,-665,3.61518,3.6781,101
844,Tianbai Cui,859,1928,1069,3.61519,3.69885,23
845,Vladimir Larin,860,1127,267,3.6152,3.69167,4
846,synergy37ai,886,1129,243,3.6152,3.69167,4
847,john159151,885,1145,260,3.6152,3.69167,2
848,Michael V,884,1132,248,3.6152,3.69167,3
849,nikitka,883,1131,248,3.6152,3.69167,3
850,KevinLinHit,882,1134,252,3.6152,3.69167,6
851,HuanYan,881,1138,257,3.6152,3.69167,16
852,vivekkumar,880,1128,248,3.6152,3.69167,14
853,Valentine,879,1037,158,3.6152,3.69081,5
854,forward,878,1141,263,3.6152,3.69167,11
855,Rohit Mehta,877,1008,131,3.6152,3.69047,23
856,Stormy,876,1023,147,3.6152,3.69065,7
857,konradcieslik,875,354,-521,3.6152,3.68372,40
858,Joakim Arvidsson,874,1137,263,3.6152,3.69167,4
859,kalyan reddy,887,1126,239,3.6152,3.69167,36
860,all_random,872,1143,271,3.6152,3.69167,7
861,Kjosek,873,1133,260,3.6152,3.69167,2
862,BKBK,861,1646,785,3.6152,3.69487,11
863,hawks10,862,1139,277,3.6152,3.69167,5
864,jtlowery,864,1135,271,3.6152,3.69167,3
865,StrawHats,865,1059,194,3.6152,3.69107,6
866,FengLei Dou,863,1075,212,3.6152,3.69125,7
867,ETO,867,1034,167,3.6152,3.69078,16
868,Rohit Rangwani,868,1046,178,3.6152,3.69091,5
869,Donchanin,869,1142,273,3.6152,3.69167,34
870,RNHAHA,870,1130,260,3.6152,3.69167,48
871,AlexeyCh,871,1144,273,3.6152,3.69167,81
872,Joe K,866,1136,270,3.6152,3.69167,14
873,你比四环多一环,888,555,-333,3.61521,3.68759,44
874,DmitryUstinov,889,884,-5,3.61521,3.6883,77
875,aglotero,890,1592,702,3.61523,3.69433,36
876,Quancheng Zhang,891,1574,683,3.61523,3.69412,21
877,Yusuke Kaneko,892,168,-724,3.61524,3.67682,25
878,Alexey Morgunov,893,1607,714,3.61525,3.69446,1
879,byrony,895,296,-599,3.61526,3.68291,24
880,John Dewsnip,894,1074,180,3.61526,3.69123,45
881,Kirill Blinov,896,1076,180,3.61527,3.69127,15
882,ABCD,897,1250,353,3.61528,3.69237,22
883,emonosuke,898,991,93,3.61528,3.69016,16
884,kaggle fan,899,244,-655,3.61528,3.68084,25
885,freedom,900,1028,128,3.61528,3.69072,9
886,Seiha218,901,1150,249,3.61528,3.69174,35
887,Eric Reis,902,275,-627,3.61528,3.68219,51
888,Lebron Liam,903,1098,195,3.61529,3.69148,16
889,arj7192,905,1113,208,3.61531,3.69156,1
890,Arunkumar V Ramanan,904,313,-591,3.61531,3.68317,145
891,s-kage,906,909,3,3.61532,3.68872,6
892,VMK,907,1878,971,3.61533,3.69833,1
893,modtchae,908,1584,676,3.61535,3.6942,2
894,dylonLL,909,245,-664,3.61536,3.68095,69
895,Korra,910,357,-553,3.61536,3.68379,90
896,Neha,911,2169,1258,3.61536,3.701,15
897,sherry,913,1882,969,3.61539,3.69838,9
898,Amr Elshibiny,914,1040,126,3.61539,3.69084,10
899,arter,915,270,-645,3.6154,3.68211,65
900,Arthur Emirov,917,157,-760,3.61541,3.67608,61
901,Ali,916,515,-401,3.61541,3.68729,60
902,rendeys,918,1430,512,3.61542,3.69281,2
903,AlexYung,919,1569,650,3.61542,3.69405,1
904,Polosataya,920,1214,294,3.61542,3.69205,58
905,Jo,921,1529,608,3.61543,3.69354,3
906,Solomon,922,1422,500,3.61543,3.69273,27
907,christianreis,923,1543,620,3.61544,3.69364,3
908,CindyTang,924,1106,182,3.61545,3.69152,13
909,Misuk Kim,925,975,50,3.61546,3.68988,10
910,Tadashi Kikuchi,926,974,48,3.61546,3.68988,18
911,Loosely Connected,927,1533,606,3.61547,3.69357,27
912,DataMiner,928,1072,144,3.61548,3.69123,24
913,raghavan,929,1001,72,3.61548,3.69035,31
914,zhacker,933,1057,124,3.61549,3.69104,4
915,XiangLu Xiao,932,1056,124,3.61549,3.69104,3
916,Nikita,931,1599,668,3.61549,3.6944,3
917,over.fit(),930,834,-96,3.61549,3.68783,46
918,Sandeep Gupta,934,315,-619,3.61551,3.6832,15
919,Ibtesam Ahmed,935,1711,776,3.61551,3.69576,7
920,RVPrakash,936,2291,1355,3.61551,3.704,58
921,ZHANAFENG,937,1551,614,3.61552,3.69373,25
922,noypeban,938,997,59,3.61553,3.69024,36
923,Riku Suzuki,939,994,55,3.61554,3.69018,36
924,Pavel Orlov,940,1642,702,3.61555,3.69477,20
925,tyjzhong,941,1624,683,3.61555,3.69458,3
926,zcistkidd,942,659,-283,3.61555,3.68771,6
927,Andrey Mitrofanov,943,963,20,3.61555,3.6897,27
928,amataro,944,85,-859,3.61555,3.66901,114
929,Kubota,945,1572,627,3.61556,3.69409,1
930,hmatsuya,946,1424,478,3.61558,3.69274,24
931,Moro,947,1778,831,3.61558,3.69686,37
932,ravi_jhajhr.a,948,1506,558,3.61559,3.69335,12
933,NxGTR,949,365,-584,3.61559,3.68396,63
934,Sergey Zinchenko,950,1917,967,3.61561,3.69874,3
935,David Grigoryan,951,1030,79,3.61561,3.69074,1
936,YanNai,952,144,-808,3.61562,3.6748,32
937,Santer,953,91,-862,3.61564,3.6697,93
938,abdelatif,954,331,-623,3.61566,3.68343,44
939,crownburntdown,955,513,-442,3.61566,3.68726,37
940,stevenhu,956,1450,494,3.61566,3.69294,11
941,mrdanibudapest,958,434,-524,3.61568,3.68604,75
942,Vansh Jatana,959,325,-634,3.61568,3.68332,38
943,新手求带,957,382,-575,3.61568,3.68445,39
944,serbanv,960,1107,147,3.6157,3.69152,13
945,jihwan,962,1970,1008,3.61571,3.69928,8
946,Andrew Lukyanenko,963,954,-9,3.61572,3.68954,43
947,blissweb,964,1566,602,3.61572,3.69398,45
948,Evgenii Marushchenko,965,1202,237,3.61572,3.69199,11
949,nroman,966,952,-14,3.61572,3.68954,6
950,Bikbov,967,701,-266,3.61572,3.68771,9
951,WCD_WJ,968,953,-15,3.61572,3.68954,24
952,Hengjing Zhang,969,877,-92,3.61574,3.68819,15
953,hunterkoba,970,1205,235,3.61577,3.69199,23
954,Simon084,971,324,-647,3.61577,3.68332,14
955,tarun,972,1580,608,3.61578,3.69417,1
956,Akshay Tiwari,975,1499,524,3.61581,3.6933,18
957,David Zhuang,974,1114,140,3.61581,3.69156,13
958,zblyou1,973,1627,654,3.61581,3.6946,2
959,roundEgg,976,1530,554,3.61582,3.69354,20
960,J4 - OedaLab,977,891,-86,3.61583,3.68842,34
961,sss,978,1870,892,3.61583,3.69823,25
962,mANDy,979,897,-82,3.61584,3.68854,173
963,Miguel Angel Cotrina Espinoza,980,1845,865,3.61584,3.69801,2
964,monaca,981,1554,573,3.61586,3.69377,1
965,kaggle warriors,982,330,-652,3.61586,3.68343,25
966,WorkingData,983,1635,652,3.61586,3.69469,15
967,dexter6855,984,2140,1156,3.61587,3.70073,4
968,Rajesh Vikraman,985,900,-85,3.61588,3.68856,74
969,Aditya Sharma,987,1544,557,3.61589,3.69365,2
970,Lora,986,20,-966,3.61589,3.65593,172
971,Cedric Damien,988,70,-918,3.6159,3.66779,14
972,Kossi,989,1721,732,3.61591,3.69579,2
973,ZhongjianLv,990,1055,65,3.61592,3.69103,23
974,Georgios Sarantitis,991,1656,665,3.61593,3.69505,30
975,锦瑟,992,1217,225,3.61593,3.69206,10
976,C,993,306,-687,3.61593,3.68304,70
977,Jaehyeok Shin,995,871,-124,3.61596,3.68807,19
978,ClovexZ,1000,1632,632,3.61598,3.69467,1
979,Phil Davies,996,1096,100,3.61598,3.69148,2
980,Bartosz Królikowski,997,1605,608,3.61598,3.69445,40
981,SimonW,998,1045,47,3.61598,3.69091,4
982,Temi Babs,999,1427,428,3.61598,3.69279,10
